Easting,Northing,Elevation
353457.090,8548928.694,61.661
353487.376,8548928.694,62.002
353517.663,8548928.694,62.344
353547.949,8548928.694,62.686
353578.236,8548928.694,63.028
353608.522,8548928.694,63.370
353638.808,8548928.694,63.712
353669.095,8548928.694,64.054
353699.381,8548928.694,64.396
353729.668,8548928.694,64.738
353759.954,8548928.694,65.080
353790.240,8548928.694,65.422
353820.527,8548928.694,65.764
353850.813,8548928.694,66.106
353881.100,8548928.694,66.448
353911.386,8548928.694,66.790
353941.672,8548928.694,67.131
353971.959,8548928.694,67.473
354002.245,8548928.694,67.815
354032.531,8548928.694,68.157
354062.818,8548928.694,68.499
354093.104,8548928.694,68.841
354123.391,8548928.694,69.183
354153.677,8548928.694,69.525
354183.963,8548928.694,69.867
354214.250,8548928.694,70.209
354244.536,8548928.694,70.551
354274.823,8548928.694,70.893
354305.109,8548928.694,71.235
354335.395,8548928.694,71.577
354365.682,8548928.694,71.919
354395.968,8548928.694,72.260
354426.255,8548928.694,72.602
354456.541,8548928.694,72.944
354486.827,8548928.694,68.286
354517.114,8548928.694,68.628
354547.400,8548928.694,68.970
354577.687,8548928.694,69.312
354607.973,8548928.694,69.654
354638.259,8548928.694,69.996
354668.546,8548928.694,70.338
354698.832,8548928.694,70.680
354729.118,8548928.694,71.022
354759.405,8548928.694,71.364
354789.691,8548928.694,71.706
354819.978,8548928.694,72.048
354850.264,8548928.694,72.389
354880.550,8548928.694,72.731
354910.837,8548928.694,73.073
354941.123,8548928.694,73.415
354971.410,8548928.694,73.757
355001.696,8548928.694,74.099
355031.982,8548928.694,74.441
355062.269,8548928.694,74.783
355092.555,8548928.694,75.125
355122.842,8548928.694,75.467
355153.128,8548928.694,75.809
355183.414,8548928.694,76.151
355213.701,8548928.694,76.493
355243.987,8548928.694,76.835
355274.273,8548928.694,77.177
355304.560,8548928.694,77.518
355334.846,8548928.694,77.860
355365.133,8548928.694,78.202
355395.419,8548928.694,78.544
355425.705,8548928.694,78.886
355455.992,8548928.694,79.228
355486.278,8548928.694,79.570
355516.565,8548928.694,79.912
355546.851,8548928.694,80.254
355577.137,8548928.694,80.596
355607.424,8548928.694,80.938
355637.710,8548928.694,81.280
355667.997,8548928.694,81.622
355698.283,8548928.694,81.964
355728.569,8548928.694,82.306
355758.856,8548928.694,82.647
355789.142,8548928.694,87.989
355819.428,8548928.694,88.331
355849.715,8548928.694,88.673
355880.001,8548928.694,89.015
355910.288,8548928.694,89.357
355940.574,8548928.694,89.699
355970.860,8548928.694,85.041
356001.147,8548928.694,85.383
356031.433,8548928.694,85.725
356061.720,8548928.694,86.067
356092.006,8548928.694,86.409
356122.292,8548928.694,86.751
356152.579,8548928.694,87.093
356182.865,8548928.694,87.435
356213.152,8548928.694,87.776
356243.438,8548928.694,88.118
356273.724,8548928.694,88.460
356304.011,8548928.694,88.802
356334.297,8548928.694,89.144
356364.584,8548928.694,89.486
356394.870,8548928.694,89.828
356425.156,8548928.694,90.170
356455.443,8548928.694,90.512
356485.729,8548928.694,95.854
356516.015,8548928.694,96.196
356546.302,8548928.694,96.538
356576.588,8548928.694,96.880
356606.875,8548928.694,97.222
356637.161,8548928.694,97.564
356667.447,8548928.694,97.905
353214.799,8548898.408,58.925
353245.085,8548898.408,59.267
353275.372,8548898.408,59.609
353305.658,8548898.408,59.951
353335.945,8548898.408,60.293
353366.231,8548898.408,60.635
353396.517,8548898.408,60.977
353426.804,8548898.408,61.319
353457.090,8548898.408,61.661
353487.376,8548898.408,62.002
353517.663,8548898.408,62.344
353547.949,8548898.408,62.686
353578.236,8548898.408,63.028
353608.522,8548898.408,63.370
353638.808,8548898.408,63.712
353669.095,8548898.408,64.054
353699.381,8548898.408,64.396
353729.668,8548898.408,64.738
353759.954,8548898.408,65.080
353790.240,8548898.408,65.422
353820.527,8548898.408,65.764
353850.813,8548898.408,66.106
353881.100,8548898.408,66.448
353911.386,8548898.408,66.790
353941.672,8548898.408,67.131
353971.959,8548898.408,67.473
354002.245,8548898.408,67.815
354032.531,8548898.408,68.157
354062.818,8548898.408,68.499
354093.104,8548898.408,68.841
354123.391,8548898.408,69.183
354153.677,8548898.408,69.525
354183.963,8548898.408,69.867
354214.250,8548898.408,70.209
354244.536,8548898.408,70.551
354274.823,8548898.408,70.893
354305.109,8548898.408,71.235
354335.395,8548898.408,71.577
354365.682,8548898.408,66.919
354395.968,8548898.408,67.260
354426.255,8548898.408,67.602
354456.541,8548898.408,67.944
354486.827,8548898.408,68.286
354517.114,8548898.408,68.628
354547.400,8548898.408,68.970
354577.687,8548898.408,69.312
354607.973,8548898.408,69.654
354638.259,8548898.408,69.996
354668.546,8548898.408,70.338
354698.832,8548898.408,70.680
354729.118,8548898.408,71.022
354759.405,8548898.408,71.364
354789.691,8548898.408,71.706
354819.978,8548898.408,72.048
354850.264,8548898.408,72.389
354880.550,8548898.408,72.731
354910.837,8548898.408,73.073
354941.123,8548898.408,73.415
354971.410,8548898.408,73.757
355001.696,8548898.408,74.099
355031.982,8548898.408,74.441
355062.269,8548898.408,74.783
355092.555,8548898.408,75.125
355122.842,8548898.408,75.467
355153.128,8548898.408,75.809
355183.414,8548898.408,76.151
355213.701,8548898.408,76.493
355243.987,8548898.408,76.835
355274.273,8548898.408,77.177
355304.560,8548898.408,77.518
355334.846,8548898.408,77.860
355365.133,8548898.408,78.202
355395.419,8548898.408,78.544
355425.705,8548898.408,78.886
355455.992,8548898.408,79.228
355486.278,8548898.408,79.570
355516.565,8548898.408,84.912
355546.851,8548898.408,85.254
355577.137,8548898.408,85.596
355607.424,8548898.408,85.938
355637.710,8548898.408,86.280
355667.997,8548898.408,86.622
355698.283,8548898.408,86.964
355728.569,8548898.408,87.306
355758.856,8548898.408,87.647
355789.142,8548898.408,87.989
355819.428,8548898.408,88.331
355849.715,8548898.408,88.673
355880.001,8548898.408,89.015
355910.288,8548898.408,89.357
355940.574,8548898.408,89.699
355970.860,8548898.408,90.041
356001.147,8548898.408,85.383
356031.433,8548898.408,85.725
356061.720,8548898.408,86.067
356092.006,8548898.408,86.409
356122.292,8548898.408,86.751
356152.579,8548898.408,87.093
356182.865,8548898.408,87.435
356213.152,8548898.408,87.776
356243.438,8548898.408,88.118
356273.724,8548898.408,88.460
356304.011,8548898.408,88.802
356334.297,8548898.408,89.144
356364.584,8548898.408,89.486
356394.870,8548898.408,89.828
356425.156,8548898.408,95.170
356455.443,8548898.408,95.512
356485.729,8548898.408,95.854
356516.015,8548898.408,96.196
356546.302,8548898.408,96.538
356576.588,8548898.408,96.880
356606.875,8548898.408,97.222
356637.161,8548898.408,97.564
356667.447,8548898.408,97.905
353214.799,8548868.121,58.925
353245.085,8548868.121,59.267
353275.372,8548868.121,59.609
353305.658,8548868.121,59.951
353335.945,8548868.121,60.293
353366.231,8548868.121,60.635
353396.517,8548868.121,60.977
353426.804,8548868.121,61.319
353457.090,8548868.121,61.661
353487.376,8548868.121,62.002
353517.663,8548868.121,62.344
353547.949,8548868.121,62.686
353578.236,8548868.121,63.028
353608.522,8548868.121,63.370
353638.808,8548868.121,63.712
353669.095,8548868.121,64.054
353699.381,8548868.121,64.396
353729.668,8548868.121,64.738
353759.954,8548868.121,65.080
353790.240,8548868.121,65.422
353820.527,8548868.121,60.764
353850.813,8548868.121,61.106
353881.100,8548868.121,61.448
353911.386,8548868.121,61.790
353941.672,8548868.121,62.131
353971.959,8548868.121,62.473
354002.245,8548868.121,67.815
354032.531,8548868.121,68.157
354062.818,8548868.121,68.499
354093.104,8548868.121,68.841
354123.391,8548868.121,69.183
354153.677,8548868.121,69.525
354183.963,8548868.121,69.867
354214.250,8548868.121,65.209
354244.536,8548868.121,65.551
354274.823,8548868.121,65.893
354305.109,8548868.121,66.235
354335.395,8548868.121,66.577
354365.682,8548868.121,66.919
354395.968,8548868.121,67.260
354426.255,8548868.121,67.602
354456.541,8548868.121,67.944
354486.827,8548868.121,68.286
354517.114,8548868.121,68.628
354547.400,8548868.121,68.970
354577.687,8548868.121,69.312
354607.973,8548868.121,69.654
354638.259,8548868.121,69.996
354668.546,8548868.121,70.338
354698.832,8548868.121,70.680
354729.118,8548868.121,71.022
354759.405,8548868.121,71.364
354789.691,8548868.121,71.706
354819.978,8548868.121,72.048
354850.264,8548868.121,72.389
354880.550,8548868.121,72.731
354910.837,8548868.121,73.073
354941.123,8548868.121,73.415
354971.410,8548868.121,73.757
355001.696,8548868.121,74.099
355031.982,8548868.121,74.441
355062.269,8548868.121,74.783
355092.555,8548868.121,75.125
355122.842,8548868.121,75.467
355153.128,8548868.121,75.809
355183.414,8548868.121,76.151
355213.701,8548868.121,76.493
355243.987,8548868.121,76.835
355274.273,8548868.121,82.177
355304.560,8548868.121,82.518
355334.846,8548868.121,82.860
355365.133,8548868.121,83.202
355395.419,8548868.121,83.544
355425.705,8548868.121,83.886
355455.992,8548868.121,84.228
355486.278,8548868.121,84.570
355516.565,8548868.121,84.912
355546.851,8548868.121,85.254
355577.137,8548868.121,85.596
355607.424,8548868.121,85.938
355637.710,8548868.121,86.280
355667.997,8548868.121,86.622
355698.283,8548868.121,86.964
355728.569,8548868.121,87.306
355758.856,8548868.121,87.647
355789.142,8548868.121,87.989
355819.428,8548868.121,88.331
355849.715,8548868.121,88.673
355880.001,8548868.121,89.015
355910.288,8548868.121,89.357
355940.574,8548868.121,89.699
355970.860,8548868.121,90.041
356001.147,8548868.121,90.383
356031.433,8548868.121,90.725
356061.720,8548868.121,91.067
356092.006,8548868.121,91.409
356122.292,8548868.121,91.751
356152.579,8548868.121,92.093
356182.865,8548868.121,92.435
356213.152,8548868.121,92.776
356243.438,8548868.121,93.118
356273.724,8548868.121,93.460
356304.011,8548868.121,93.802
356334.297,8548868.121,94.144
356364.584,8548868.121,94.486
356394.870,8548868.121,94.828
356425.156,8548868.121,95.170
356455.443,8548868.121,95.512
356485.729,8548868.121,95.854
356516.015,8548868.121,96.196
356546.302,8548868.121,96.538
356576.588,8548868.121,96.880
356606.875,8548868.121,97.222
356637.161,8548868.121,97.564
356667.447,8548868.121,97.905
353214.799,8548837.835,58.925
353245.085,8548837.835,59.267
353275.372,8548837.835,59.609
353305.658,8548837.835,59.951
353335.945,8548837.835,60.293
353366.231,8548837.835,60.635
353396.517,8548837.835,60.977
353426.804,8548837.835,61.319
353457.090,8548837.835,61.661
353487.376,8548837.835,62.002
353517.663,8548837.835,62.344
353547.949,8548837.835,62.686
353578.236,8548837.835,63.028
353608.522,8548837.835,63.370
353638.808,8548837.835,63.712
353669.095,8548837.835,64.054
353699.381,8548837.835,64.396
353729.668,8548837.835,64.738
353759.954,8548837.835,60.080
353790.240,8548837.835,60.422
353820.527,8548837.835,60.764
353850.813,8548837.835,61.106
353881.100,8548837.835,61.448
353911.386,8548837.835,61.790
353941.672,8548837.835,62.131
353971.959,8548837.835,62.473
354002.245,8548837.835,62.815
354032.531,8548837.835,63.157
354062.818,8548837.835,63.499
354093.104,8548837.835,63.841
354123.391,8548837.835,64.183
354153.677,8548837.835,64.525
354183.963,8548837.835,64.867
354214.250,8548837.835,65.209
354244.536,8548837.835,65.551
354274.823,8548837.835,65.893
354305.109,8548837.835,66.235
354335.395,8548837.835,66.577
354365.682,8548837.835,66.919
354395.968,8548837.835,67.260
354426.255,8548837.835,67.602
354456.541,8548837.835,67.944
354486.827,8548837.835,68.286
354517.114,8548837.835,68.628
354547.400,8548837.835,68.970
354577.687,8548837.835,69.312
354607.973,8548837.835,69.654
354638.259,8548837.835,69.996
354668.546,8548837.835,70.338
354698.832,8548837.835,70.680
354729.118,8548837.835,71.022
354759.405,8548837.835,71.364
354789.691,8548837.835,71.706
354819.978,8548837.835,77.048
354850.264,8548837.835,77.389
354880.550,8548837.835,77.731
354910.837,8548837.835,78.073
354941.123,8548837.835,78.415
354971.410,8548837.835,78.757
355001.696,8548837.835,79.099
355031.982,8548837.835,79.441
355062.269,8548837.835,79.783
355092.555,8548837.835,80.125
355122.842,8548837.835,80.467
355153.128,8548837.835,80.809
355183.414,8548837.835,81.151
355213.701,8548837.835,81.493
355243.987,8548837.835,81.835
355274.273,8548837.835,82.177
355304.560,8548837.835,82.518
355334.846,8548837.835,82.860
355365.133,8548837.835,83.202
355395.419,8548837.835,83.544
355425.705,8548837.835,83.886
355455.992,8548837.835,84.228
355486.278,8548837.835,84.570
355516.565,8548837.835,84.912
355546.851,8548837.835,85.254
355577.137,8548837.835,85.596
355607.424,8548837.835,85.938
355637.710,8548837.835,86.280
355667.997,8548837.835,86.622
355698.283,8548837.835,86.964
355728.569,8548837.835,87.306
355758.856,8548837.835,87.647
355789.142,8548837.835,87.989
355819.428,8548837.835,88.331
355849.715,8548837.835,88.673
355880.001,8548837.835,89.015
355910.288,8548837.835,89.357
355940.574,8548837.835,89.699
355970.860,8548837.835,90.041
356001.147,8548837.835,90.383
356031.433,8548837.835,90.725
356061.720,8548837.835,91.067
356092.006,8548837.835,91.409
356122.292,8548837.835,91.751
356152.579,8548837.835,92.093
356182.865,8548837.835,92.435
356213.152,8548837.835,92.776
356243.438,8548837.835,93.118
356273.724,8548837.835,93.460
356304.011,8548837.835,93.802
356334.297,8548837.835,94.144
356364.584,8548837.835,94.486
356394.870,8548837.835,94.828
356425.156,8548837.835,95.170
356455.443,8548837.835,95.512
356485.729,8548837.835,95.854
356516.015,8548837.835,96.196
356546.302,8548837.835,96.538
356576.588,8548837.835,96.880
356606.875,8548837.835,97.222
356637.161,8548837.835,97.564
356667.447,8548837.835,97.905
353214.799,8548807.549,58.925
353245.085,8548807.549,59.267
353275.372,8548807.549,59.609
353305.658,8548807.549,59.951
353335.945,8548807.549,60.293
353366.231,8548807.549,60.635
353396.517,8548807.549,60.977
353426.804,8548807.549,61.319
353457.090,8548807.549,61.661
353487.376,8548807.549,62.002
353517.663,8548807.549,62.344
353547.949,8548807.549,62.686
353578.236,8548807.549,63.028
353608.522,8548807.549,63.370
353638.808,8548807.549,63.712
353669.095,8548807.549,64.054
353699.381,8548807.549,59.396
353729.668,8548807.549,59.738
353759.954,8548807.549,60.080
353790.240,8548807.549,60.422
353820.527,8548807.549,60.764
353850.813,8548807.549,61.106
353881.100,8548807.549,61.448
353911.386,8548807.549,61.790
353941.672,8548807.549,62.131
353971.959,8548807.549,62.473
354002.245,8548807.549,62.815
354032.531,8548807.549,63.157
354062.818,8548807.549,63.499
354093.104,8548807.549,63.841
354123.391,8548807.549,64.183
354153.677,8548807.549,64.525
354183.963,8548807.549,64.867
354214.250,8548807.549,65.209
354244.536,8548807.549,65.551
354274.823,8548807.549,65.893
354305.109,8548807.549,66.235
354335.395,8548807.549,66.577
354365.682,8548807.549,66.919
354395.968,8548807.549,67.260
354426.255,8548807.549,67.602
354456.541,8548807.549,67.944
354486.827,8548807.549,68.286
354517.114,8548807.549,68.628
354547.400,8548807.549,68.970
354577.687,8548807.549,69.312
354607.973,8548807.549,69.654
354638.259,8548807.549,74.996
354668.546,8548807.549,75.338
354698.832,8548807.549,75.680
354729.118,8548807.549,76.022
354759.405,8548807.549,76.364
354789.691,8548807.549,76.706
354819.978,8548807.549,77.048
354850.264,8548807.549,77.389
354880.550,8548807.549,77.731
354910.837,8548807.549,78.073
354941.123,8548807.549,78.415
354971.410,8548807.549,78.757
355001.696,8548807.549,79.099
355031.982,8548807.549,79.441
355062.269,8548807.549,79.783
355092.555,8548807.549,80.125
355122.842,8548807.549,80.467
355153.128,8548807.549,80.809
355183.414,8548807.549,81.151
355213.701,8548807.549,81.493
355243.987,8548807.549,81.835
355274.273,8548807.549,82.177
355304.560,8548807.549,82.518
355334.846,8548807.549,82.860
355365.133,8548807.549,83.202
355395.419,8548807.549,83.544
355425.705,8548807.549,83.886
355455.992,8548807.549,84.228
355486.278,8548807.549,84.570
355516.565,8548807.549,84.912
355546.851,8548807.549,85.254
355577.137,8548807.549,85.596
355607.424,8548807.549,85.938
355637.710,8548807.549,86.280
355667.997,8548807.549,86.622
355698.283,8548807.549,86.964
355728.569,8548807.549,87.306
355758.856,8548807.549,87.647
355789.142,8548807.549,87.989
355819.428,8548807.549,88.331
355849.715,8548807.549,88.673
355880.001,8548807.549,89.015
355910.288,8548807.549,89.357
355940.574,8548807.549,89.699
355970.860,8548807.549,90.041
356001.147,8548807.549,90.383
356031.433,8548807.549,90.725
356061.720,8548807.549,91.067
356092.006,8548807.549,91.409
356122.292,8548807.549,91.751
356152.579,8548807.549,92.093
356182.865,8548807.549,92.435
356213.152,8548807.549,92.776
356243.438,8548807.549,93.118
356273.724,8548807.549,93.460
356304.011,8548807.549,93.802
356334.297,8548807.549,94.144
356364.584,8548807.549,94.486
356394.870,8548807.549,94.828
356425.156,8548807.549,95.170
356455.443,8548807.549,95.512
356485.729,8548807.549,95.854
356516.015,8548807.549,96.196
356546.302,8548807.549,96.538
356576.588,8548807.549,96.880
356606.875,8548807.549,97.222
356637.161,8548807.549,97.564
356667.447,8548807.549,97.905
353214.799,8548777.262,58.925
